a	0.0
grup.adv	0.0
n	0.0
sa	0.0
et	0.00042444821731748726
ao	0.0012733446519524619
neg	0.001697792869269949
r	0.0021222410865874364
grup.a	0.003395585738539898
infinitiu	0.0038200339558573855
cpred	0.00466893039049236
sadv	0.006366723259762309
d	0.007640067911714771
grup.nom	0.008488964346349746
v	0.0233446519524618
mod	0.025466893039049237
atr	0.03353140916808149
sentence	0.055178268251273345
suj	0.07215619694397284
s.a	0.0730050933786078
S	0.07979626485568761
sp	0.08191850594227504
cc	0.08828522920203735
cd	0.10271646859083192
sn	0.14473684210526316
spec	0.1799660441426146
