grup.adv	0.0
et	0.0002576655501159495
n	0.0002576655501159495
neg	0.0002576655501159495
r	0.000515331100231899
sa	0.000515331100231899
infinitiu	0.0007729966503478485
a	0.001030662200463798
ao	0.0033496521515073434
grup.a	0.00515331100231899
cpred	0.0059263076526668386
d	0.0059263076526668386
sadv	0.009018294254058232
v	0.010821953104869879
mod	0.011079618654985829
grup.nom	0.01520226745684102
atr	0.026539551661942797
S	0.04766812677145066
suj	0.05874774542643649
cc	0.06338572532852357
cd	0.07085802628188612
sp	0.07266168513269776
s.a	0.10177789229580005
sn	0.13475908271064158
sentence	0.1448080391651636
spec	0.2087090955939191
