DTV	0.0
GAP-PRP	0.0
GAP-TMP	0.0
PRD-PRP	0.0
PRD-TMP	0.0
VOC	0.0
GAP-PRD	8.429570934839417e-05
GAP-SBJ	8.429570934839417e-05
GAP-VC	8.429570934839417e-05
LGS	0.0002528871280451825
HYPH	0.00042147854674197085
LOC-PRD	0.000505774256090365
PUT	0.0005900699654387591
SUFFIX	0.00101154851218073
EXTR	0.0010958442215291242
DIR	0.0012644356402259126
PRN	0.001517322768271095
PRP	0.0022759841524066424
PRT	0.005394925398297227
APPO	0.006322178201129562
DEP	0.007333726713310292
MNR	0.007333726713310292
LOC	0.00994689370311051
SUB	0.012054286436820365
IM	0.012981539239652702
OPRD	0.012981539239652702
TMP	0.01921942173143387
VC	0.027648992666273287
CONJ	0.03456124083284161
PRD	0.03658433785720307
COORD	0.038523139172216135
AMOD	0.042400741802242264
ADV	0.051504678411868836
OBJ	0.05673101239146927
PMOD	0.06903818595633482
ROOT	0.08421141363904577
SBJ	0.0982887971002276
P	0.1289724353030431
NMOD	0.22877855517154178
