GAP-PRP	0.0
GAP-PRD	6.972042111134351e-05
PUT	0.00027888168444537405
LOC-PRD	0.0007669246322247786
DIR	0.0016732901066722444
PRN	0.002440214738897023
PRT	0.004601547793348672
MNR	0.00634455832113226
DEP	0.008436170954472565
OPRD	0.011294708220037648
APPO	0.012549675800041833
IM	0.012549675800041833
SUB	0.013177159590043924
LOC	0.014920170117827512
TMP	0.016105417276720352
VC	0.027888168444537405
CONJ	0.04064700550791327
AMOD	0.04273861814125357
PRD	0.04287805898347626
COORD	0.04901345604127449
ADV	0.054312208045736596
OBJ	0.060029282576866766
ROOT	0.06972042111134351
PMOD	0.09572613818587464
SBJ	0.10576587882590811
NMOD	0.306072648678798
