GAP-PRP	9.197093718384991e-05
PUT	9.197093718384991e-05
GAP-PRD	0.00018394187436769982
LOC-PRD	0.0007357674974707993
PRN	0.0008277384346546491
DIR	0.004782488733560195
MNR	0.004782488733560195
DEP	0.007265704037524142
PRT	0.007541616849075692
APPO	0.008001471534994942
OPRD	0.012140163708268188
SUB	0.012416076519819737
IM	0.014163524326312885
LOC	0.01756644900211533
TMP	0.024556240228087924
VC	0.034213188632392165
AMOD	0.044238020785431806
CONJ	0.0460774395291088
ADV	0.05306723075508139
COORD	0.05352708544100064
OBJ	0.056470155430883844
PRD	0.05941322542076704
PMOD	0.07090959256874828
ROOT	0.09197093718384991
SBJ	0.12140163708268187
NMOD	0.2535638738158742
