GAP-PRP	0.0
GAP-VC	0.0
VOC	0.0
GAP-PRD	6.0782883539995136e-05
GAP-SBJ	6.0782883539995136e-05
GAP-TMP	6.0782883539995136e-05
PRD-PRP	6.0782883539995136e-05
PRD-TMP	6.0782883539995136e-05
DTV	0.00012156576707999027
PUT	0.00024313153415998054
LOC-PRD	0.0006686117189399465
EXTR	0.0007293946024799417
HYPH	0.0007293946024799417
DIR	0.0014587892049598833
LGS	0.0016411378555798686
PRN	0.0021274009238998297
PRP	0.0029175784099197666
PRT	0.0040116703136396795
SUFFIX	0.0040116703136396795
MNR	0.005531242402139557
DEP	0.007354728908339412
OPRD	0.009846827133479213
APPO	0.010940919037199124
IM	0.010940919037199124
SUB	0.011487964989059081
LOC	0.013007537077558959
TMP	0.014040846097738877
VC	0.024313153415998056
CONJ	0.035436421103817166
AMOD	0.03725990761001702
PRD	0.03738147337709701
COORD	0.04273036712861658
ADV	0.047349866277656215
OBJ	0.052334062727935816
ROOT	0.060782883539995135
PMOD	0.08345489910041333
SBJ	0.09220763433017262
P	0.11779722830051058
NMOD	0.26683685874057866
