a	0.0
gerundi	0.0
grup.adv	0.0
inc	0.0
interjeccio	0.0
n	0.0
p	0.0
participi	0.0
sa	0.0
et	0.0003834355828220859
impers	0.0003834355828220859
morfema.pronominal	0.0003834355828220859
relatiu	0.0003834355828220859
c	0.0007668711656441718
cag	0.0007668711656441718
ao	0.0011503067484662577
neg	0.0015337423312883436
s	0.0015337423312883436
r	0.0019171779141104294
creg	0.003067484662576687
grup.a	0.003067484662576687
f	0.003450920245398773
infinitiu	0.003450920245398773
cpred	0.004217791411042945
sadv	0.005751533742331288
d	0.006901840490797546
grup.nom	0.007668711656441718
pass	0.010736196319018405
ci	0.013803680981595092
v	0.021088957055214724
mod	0.023006134969325152
conj	0.02338957055214724
atr	0.030291411042944784
coord	0.037960122699386506
sentence	0.04984662576687116
suj	0.0651840490797546
s.a	0.06595092024539877
S	0.07208588957055215
sp	0.07400306748466258
cc	0.07975460122699386
cd	0.09279141104294479
sn	0.13075153374233128
spec	0.16257668711656442
