a	0.0
et	0.0
interjeccio	0.0
morfema.pronominal	0.0
n	0.0
neg	0.0
p	0.0
participi	0.0
r	0.0
relatiu	0.0
sa	0.0
c	0.0010695187165775401
cag	0.0010695187165775401
cpred	0.0010695187165775401
d	0.0010695187165775401
grup.adv	0.0010695187165775401
inc	0.0010695187165775401
gerundi	0.0021390374331550803
impers	0.0032085561497326204
infinitiu	0.0032085561497326204
s	0.0042780748663101605
sadv	0.0042780748663101605
grup.a	0.0053475935828877
ao	0.006417112299465241
creg	0.006417112299465241
grup.nom	0.011764705882352941
mod	0.012834224598930482
pass	0.014973262032085561
f	0.01818181818181818
ci	0.019251336898395723
atr	0.0213903743315508
v	0.0213903743315508
sentence	0.027807486631016044
conj	0.028877005347593583
coord	0.03636363636363636
s.a	0.057754010695187166
suj	0.06737967914438503
S	0.07165775401069518
cd	0.0748663101604278
sp	0.08021390374331551
cc	0.0877005347593583
sn	0.15080213903743314
spec	0.15508021390374332
