a	0.0
gerundi	0.0
grup.adv	0.0
inc	0.0
n	0.0
sa	0.0
ao	0.0013901760889712697
r	0.0023169601482854493
grup.a	0.0037071362372567192
infinitiu	0.004170528266913809
cpred	0.005097312326227989
sadv	0.006950880444856348
d	0.008341056533827619
grup.nom	0.009267840593141797
v	0.025486561631139944
mod	0.027803521779425393
atr	0.0366079703429101
sentence	0.060240963855421686
suj	0.07877664504170528
s.a	0.07970342910101946
S	0.0871177015755329
cc	0.0963855421686747
cd	0.11214087117701575
sn	0.15801668211306766
spec	0.19647822057460612
