gerundi	0.0
grup.adv	0.0
n	0.0
a	0.0004180602006688963
inc	0.0004180602006688963
sa	0.0006270903010033445
r	0.001254180602006689
cpred	0.0031354515050167225
grup.a	0.0031354515050167225
d	0.0035535117056856185
ao	0.003971571906354515
sadv	0.003971571906354515
infinitiu	0.006061872909698997
grup.nom	0.012750836120401338
v	0.023411371237458192
mod	0.03198160535117057
atr	0.040342809364548496
s.a	0.0681438127090301
sentence	0.0725334448160535
S	0.07587792642140469
suj	0.08152173913043478
cc	0.08862876254180602
cd	0.09740802675585285
sn	0.17119565217391305
spec	0.20965719063545152
