gerundi	0.0
grup.adv	0.0
inc	0.00027793218454697053
n	0.00027793218454697053
r	0.0005558643690939411
sa	0.0005558643690939411
infinitiu	0.0008337965536409116
a	0.0011117287381878821
ao	0.003613118399110617
grup.a	0.005558643690939411
cpred	0.006392440244580322
d	0.006392440244580322
sadv	0.009727626459143969
v	0.011673151750972763
mod	0.011951083935519732
grup.nom	0.016397998888271263
atr	0.028627015008337964
S	0.05141745414118955
suj	0.06336853807670928
cc	0.06837131739855476
cd	0.0764313507504169
s.a	0.10978321289605336
sn	0.1453585325180656
sentence	0.15619788771539744
spec	0.22512506948304614
